,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,6669.0,1533805504177.0,1533805503853.0,1533805510846.0,1533805503853.0,331.0,6993.0,http2,1533805504159.0,1533805504184.0,1533805504166.0,1533805511.0,313.0
0,3759.0,1533805564120.0,1533805563805.0,1533805567879.0,1533805563804.0,323.0,4075.0,http2,1533805564102.0,1533805564128.0,1533805564109.0,1533805568.0,305.0
0,3529.0,1533805624140.0,1533805623826.0,1533805627669.0,1533805623826.0,322.0,3843.0,http2,1533805624121.0,1533805624148.0,1533805624129.0,1533805628.0,303.0
0,3964.0,1533805683946.0,1533805683631.0,1533805687910.0,1533805683630.0,323.0,4280.0,http2,1533805683929.0,1533805683954.0,1533805683935.0,1533805688.0,305.0
0,6330.0,1533805744192.0,1533805743877.0,1533805750522.0,1533805743874.0,322.0,6648.0,http2,1533805744174.0,1533805744199.0,1533805744180.0,1533805751.0,306.0
0,4013.0,1533805804799.0,1533805804469.0,1533805808812.0,1533805804467.0,338.0,4345.0,http2,1533805804768.0,1533805804807.0,1533805804788.0,1533805809.0,321.0
0,3670.0,1533805864050.0,1533805863744.0,1533805867720.0,1533805863743.0,314.0,3977.0,http2,1533805864033.0,1533805864058.0,1533805864039.0,1533805868.0,296.0
0,4004.0,1533805924016.0,1533805923698.0,1533805928020.0,1533805923697.0,325.0,4323.0,http2,1533805923999.0,1533805924023.0,1533805924005.0,1533805928.0,308.0
0,6327.0,1533805984308.0,1533805983985.0,1533805990635.0,1533805983982.0,330.0,6653.0,http2,1533805984289.0,1533805984315.0,1533805984296.0,1533805991.0,314.0
0,3824.0,1533806043887.0,1533806043614.0,1533806047711.0,1533806043613.0,281.0,4098.0,http2,1533806043870.0,1533806043895.0,1533806043876.0,1533806048.0,263.0
0,3690.0,1533806103954.0,1533806103642.0,1533806107644.0,1533806103638.0,320.0,4006.0,http2,1533806103937.0,1533806103962.0,1533806103943.0,1533806108.0,305.0
0,3671.0,1533806163927.0,1533806163613.0,1533806167598.0,1533806163609.0,322.0,3989.0,http2,1533806163910.0,1533806163935.0,1533806163916.0,1533806168.0,307.0
0,3677.0,1533806223846.0,1533806223575.0,1533806227523.0,1533806223574.0,278.0,3949.0,http2,1533806223828.0,1533806223853.0,1533806223835.0,1533806228.0,261.0
0,4086.0,1533806284717.0,1533806284378.0,1533806288803.0,1533806284378.0,346.0,4425.0,http2,1533806284686.0,1533806284724.0,1533806284706.0,1533806289.0,328.0
0,3375.0,1533806344078.0,1533806343758.0,1533806347453.0,1533806343757.0,328.0,3696.0,http2,1533806344060.0,1533806344086.0,1533806344066.0,1533806347.0,309.0
0,3624.0,1533806403949.0,1533806403665.0,1533806407573.0,1533806403664.0,291.0,3909.0,http2,1533806403931.0,1533806403956.0,1533806403938.0,1533806408.0,274.0
0,3737.0,1533806464742.0,1533806464441.0,1533806468479.0,1533806464435.0,308.0,4044.0,http2,1533806464716.0,1533806464749.0,1533806464730.0,1533806468.0,295.0
0,3557.0,1533806524785.0,1533806524438.0,1533806528342.0,1533806524438.0,354.0,3904.0,http2,1533806524749.0,1533806524792.0,1533806524774.0,1533806528.0,336.0
0,6428.0,1533806584593.0,1533806584278.0,1533806591021.0,1533806584274.0,323.0,6747.0,http2,1533806584556.0,1533806584601.0,1533806584582.0,1533806591.0,308.0
0,3603.0,1533806644283.0,1533806643990.0,1533806647886.0,1533806643989.0,301.0,3897.0,http2,1533806644265.0,1533806644291.0,1533806644272.0,1533806648.0,283.0
0,3371.0,1533806704157.0,1533806703841.0,1533806707528.0,1533806703840.0,323.0,3688.0,http2,1533806704140.0,1533806704164.0,1533806704146.0,1533806708.0,306.0
0,3593.0,1533806764794.0,1533806764475.0,1533806768387.0,1533806764474.0,326.0,3913.0,http2,1533806764767.0,1533806764801.0,1533806764782.0,1533806768.0,308.0
