,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,333.0,1532914806256.0,1532914804334.0,1532914806589.0,1532914804333.0,1920.0,2256.0,http1,1532914806241.0,1532914806254.0,1532914806243.0,1532914807.0,1910.0
0,388.0,1532914864820.0,1532914864499.0,1532914865208.0,1532914864497.0,319.0,711.0,http1,1532914864801.0,1532914864818.0,1532914864808.0,1532914865.0,311.0
0,398.0,1532914924412.0,1532914924094.0,1532914924810.0,1532914924091.0,316.0,719.0,http1,1532914924398.0,1532914924410.0,1532914924400.0,1532914925.0,309.0
0,392.0,1532914984030.0,1532914983718.0,1532914984422.0,1532914983718.0,310.0,704.0,http1,1532914984015.0,1532914984028.0,1532914984018.0,1532914984.0,300.0
0,383.0,1532915044689.0,1532915044337.0,1532915045072.0,1532915044336.0,350.0,736.0,http1,1532915044671.0,1532915044687.0,1532915044677.0,1532915045.0,341.0
0,445.0,1532915104281.0,1532915103966.0,1532915104726.0,1532915103965.0,313.0,761.0,http1,1532915104264.0,1532915104279.0,1532915104269.0,1532915105.0,304.0
0,383.0,1532915163932.0,1532915163624.0,1532915164315.0,1532915163621.0,305.0,694.0,http1,1532915163918.0,1532915163929.0,1532915163920.0,1532915164.0,299.0
0,448.0,1532915224517.0,1532915224200.0,1532915224965.0,1532915224198.0,315.0,767.0,http1,1532915224502.0,1532915224515.0,1532915224505.0,1532915225.0,307.0
0,394.0,1532915284195.0,1532915283858.0,1532915284589.0,1532915283857.0,335.0,732.0,http1,1532915284181.0,1532915284193.0,1532915284183.0,1532915285.0,326.0
0,388.0,1532915344802.0,1532915344486.0,1532915345190.0,1532915344485.0,313.0,705.0,http1,1532915344785.0,1532915344799.0,1532915344790.0,1532915345.0,305.0
0,430.0,1532915404396.0,1532915404073.0,1532915404826.0,1532915404072.0,321.0,754.0,http1,1532915404382.0,1532915404394.0,1532915404384.0,1532915405.0,312.0
0,387.0,1532915464043.0,1532915463730.0,1532915464430.0,1532915463729.0,310.0,701.0,http1,1532915464029.0,1532915464040.0,1532915464031.0,1532915464.0,302.0
0,390.0,1532915524660.0,1532915524330.0,1532915525050.0,1532915524330.0,328.0,720.0,http1,1532915524641.0,1532915524658.0,1532915524648.0,1532915525.0,318.0
0,384.0,1532915584268.0,1532915583952.0,1532915584652.0,1532915583948.0,314.0,704.0,http1,1532915584252.0,1532915584266.0,1532915584256.0,1532915585.0,308.0
0,379.0,1532915644881.0,1532915644561.0,1532915645260.0,1532915644561.0,317.0,699.0,http1,1532915644863.0,1532915644878.0,1532915644869.0,1532915645.0,308.0
0,391.0,1532915704491.0,1532915704154.0,1532915704882.0,1532915704153.0,335.0,729.0,http1,1532915704476.0,1532915704489.0,1532915704479.0,1532915705.0,326.0
0,441.0,1532915764100.0,1532915763786.0,1532915764541.0,1532915763785.0,312.0,756.0,http1,1532915764085.0,1532915764098.0,1532915764088.0,1532915765.0,303.0
0,456.0,1532915824749.0,1532915824437.0,1532915825205.0,1532915824436.0,310.0,769.0,http1,1532915824733.0,1532915824747.0,1532915824737.0,1532915825.0,301.0
0,389.0,1532915884417.0,1532915884106.0,1532915884806.0,1532915884105.0,309.0,701.0,http1,1532915884402.0,1532915884415.0,1532915884405.0,1532915885.0,300.0
