,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,369.0,1532914804878.0,1532914804501.0,1532914805247.0,1532914804498.0,375.0,749.0,http1,1532914804865.0,1532914804876.0,1532914804866.0,1532914805.0,368.0
0,400.0,1532914864487.0,1532914864173.0,1532914864887.0,1532914864170.0,312.0,717.0,http1,1532914864473.0,1532914864485.0,1532914864475.0,1532914865.0,305.0
0,395.0,1532914924134.0,1532914923802.0,1532914924529.0,1532914923802.0,330.0,727.0,http1,1532914924121.0,1532914924132.0,1532914924122.0,1532914925.0,320.0
0,374.0,1532914984801.0,1532914984442.0,1532914985175.0,1532914984441.0,357.0,734.0,http1,1532914984784.0,1532914984799.0,1532914984789.0,1532914985.0,348.0
0,450.0,1532915044427.0,1532915044090.0,1532915044877.0,1532915044089.0,335.0,788.0,http1,1532915044412.0,1532915044425.0,1532915044415.0,1532915045.0,326.0
0,502.0,1532915104110.0,1532915103791.0,1532915104612.0,1532915103790.0,317.0,822.0,http1,1532915104094.0,1532915104108.0,1532915104098.0,1532915105.0,308.0
0,355.0,1532915164988.0,1532915164551.0,1532915165343.0,1532915164550.0,435.0,793.0,http1,1532915164973.0,1532915164986.0,1532915164976.0,1532915165.0,426.0
0,393.0,1532915224640.0,1532915224274.0,1532915225033.0,1532915224273.0,364.0,760.0,http1,1532915224626.0,1532915224638.0,1532915224628.0,1532915225.0,355.0
0,407.0,1532915284262.0,1532915283947.0,1532915284669.0,1532915283946.0,312.0,723.0,http1,1532915284248.0,1532915284259.0,1532915284250.0,1532915285.0,304.0
0,369.0,1532915344941.0,1532915344583.0,1532915345310.0,1532915344582.0,356.0,728.0,http1,1532915344926.0,1532915344939.0,1532915344929.0,1532915345.0,347.0
0,388.0,1532915404555.0,1532915404223.0,1532915404943.0,1532915404221.0,329.0,722.0,http1,1532915404538.0,1532915404552.0,1532915404543.0,1532915405.0,322.0
0,393.0,1532915464190.0,1532915463858.0,1532915464583.0,1532915463857.0,329.0,726.0,http1,1532915464176.0,1532915464187.0,1532915464178.0,1532915465.0,321.0
0,375.0,1532915524864.0,1532915524503.0,1532915525239.0,1532915524502.0,359.0,737.0,http1,1532915524850.0,1532915524862.0,1532915524852.0,1532915525.0,350.0
0,410.0,1532915584528.0,1532915584187.0,1532915584938.0,1532915584186.0,339.0,752.0,http1,1532915584515.0,1532915584526.0,1532915584516.0,1532915585.0,330.0
0,442.0,1532915644163.0,1532915643846.0,1532915644605.0,1532915643846.0,315.0,759.0,http1,1532915644150.0,1532915644161.0,1532915644151.0,1532915645.0,305.0
0,371.0,1532915704852.0,1532915704510.0,1532915705223.0,1532915704509.0,340.0,714.0,http1,1532915704836.0,1532915704850.0,1532915704840.0,1532915705.0,331.0
0,396.0,1532915764509.0,1532915764135.0,1532915764905.0,1532915764133.0,371.0,772.0,http1,1532915764493.0,1532915764506.0,1532915764497.0,1532915765.0,364.0
0,422.0,1532915824165.0,1532915823824.0,1532915824587.0,1532915823822.0,339.0,765.0,http1,1532915824152.0,1532915824163.0,1532915824153.0,1532915825.0,331.0
0,380.0,1532915884837.0,1532915884522.0,1532915885217.0,1532915884522.0,313.0,695.0,http1,1532915884824.0,1532915884835.0,1532915884825.0,1532915885.0,303.0
