,computationTime,networkTime,plt,protocol,timestamp
0,675.0,541.0,1219.0,http2,1527407705.0
0,621.0,517.0,1140.0,http2,1527407765.0
0,657.0,516.0,1175.0,http2,1527407825.0
0,630.0,509.0,1142.0,http2,1527407885.0
0,632.0,502.0,1137.0,http2,1527407945.0
0,920.0,504.0,1428.0,http2,1527408006.0
0,630.0,471.0,1104.0,http2,1527408065.0
0,627.0,513.0,1144.0,http2,1527408125.0
0,1266.0,512.0,1781.0,http2,1527408185.0
0,926.0,504.0,1433.0,http2,1527408246.0
0,1497.0,521.0,2021.0,http2,1527408306.0
0,1068.0,505.0,1575.0,http2,1527408366.0
0,1107.0,508.0,1618.0,http2,1527408426.0
0,841.0,494.0,1337.0,http2,1527408485.0
0,862.0,515.0,1379.0,http2,1527408545.0
0,777.0,499.0,1278.0,http2,1527408606.0
0,715.0,504.0,1221.0,http2,1527408666.0
